video_name,gt_label,gt_class,clear_label,clear_class,clear_conf,target_label,target_class,attacked_label,attacked_class,attacked_conf,benign_conf,psnr,ssim,mse,lpips,vmaf,time,iter_count,query_count
/work/data/kinetics400/k400_test/k400_test/test/0wddyCGKafY_000045_000055.mp4,high kick,152,high kick,152,0.1373542994260788,parasailing,206,parasailing,206,0.5611275434494019,0.11403609067201614,45.15150843065478,0.9701715767878378,1.985772617669753,0.06158329173922539,99.912907,15.615075588226318,3,0
/work/data/kinetics400/k400_test/k400_test/test/1ttoN9ctd0k_000053_000063.mp4,running on treadmill,281,running on treadmill,281,0.9806814193725586,bandaging,13,bandaging,13,0.6264973878860474,0.9937928915023804,43.248887343560085,0.9787300861487054,3.077454399956597,0.042728573083877563,99.983927,5.59545373916626,4,0
/work/data/kinetics400/k400_test/k400_test/test/1oLzc8GaLy8_000029_000039.mp4,blasting sand,23,blasting sand,23,0.8732651472091675,passing American football (in game),208,passing American football (in game),208,0.5071949362754822,0.9495665431022644,40.93758586714575,0.9546789530117771,5.239885223765432,0.1086164340376854,84.069826,10.750161170959473,7,0
/work/data/kinetics400/k400_test/k400_test/test/-Ar5MuXh6VI_000004_000014.mp4,hockey stop,154,ice skating,164,0.44195857644081116,presenting weather forecast,254,presenting weather forecast,254,0.7006222009658813,0.45653876662254333,42.22650690994064,0.9628804618900064,3.8943023783587507,0.1306031048297882,97.885369,8.43393850326538,5,0
/work/data/kinetics400/k400_test/k400_test/test/1eyGF8mfNQw_000194_000204.mp4,rock climbing,278,rock climbing,278,0.6258769035339355,assembling computer,8,assembling computer,8,0.44360965490341187,0.6526585221290588,43.2648917492,0.9825961257243808,3.066134387860082,0.030666273087263107,99.619805,8.733566999435425,4,0
/work/data/kinetics400/k400_test/k400_test/test/-8Appls4ZFg_000236_000246.mp4,making pizza,188,making pizza,188,0.6168261766433716,riding mechanical bull,270,riding mechanical bull,270,0.5633739233016968,0.6232653260231018,43.301166550489924,0.9788582777933563,3.0406309081942164,0.026515623554587364,99.983926,12.816746234893799,4,0
/work/data/kinetics400/k400_test/k400_test/test/-ek3zFzo560_000537_000547.mp4,answering questions,2,arranging flowers,7,0.3244415521621704,eating cake,110,eating cake,110,0.5492215156555176,0.3674180209636688,42.72933023768139,0.9264917032732327,3.4685450303819443,0.1156519278883934,95.767262,12.968892335891724,6,0
/work/data/kinetics400/k400_test/k400_test/test/-zWLKc6CjTY_000056_000066.mp4,riding unicycle,275,riding unicycle,275,0.7621451020240784,bookbinding,29,bookbinding,29,0.6055094599723816,0.7585569024085999,43.141210908506025,0.9744033077076477,3.1547087475036313,0.08507247269153595,99.938523,7.977040767669678,4,0
/work/data/kinetics400/k400_test/k400_test/test/0DqjuG09Xls_000122_000132.mp4,testifying,354,testifying,354,0.9877159595489502,water sliding,384,water sliding,384,0.5707994699478149,0.9908456802368164,41.47228542390255,0.9610873761486605,4.63288818359375,0.08580996096134186,96.083707,10.239959955215454,6,0
/work/data/kinetics400/k400_test/k400_test/test/1yYHLBmC3f4_000003_000013.mp4,climbing a rope,66,climbing a rope,66,0.9918204545974731,strumming guitar,335,strumming guitar,335,0.650403618812561,0.9923818707466125,40.981238741834964,0.9502594554643,5.187480613425926,0.11315709352493286,99.508724,14.820850610733032,7,0
/work/data/kinetics400/k400_test/k400_test/test/0GesW7F0eN8_000011_000021.mp4,pushing wheelchair,263,pushing wheelchair,263,0.7705422639846802,snorkeling,321,snorkeling,321,0.6109240055084229,0.7725081443786621,42.32291451708211,0.9605699594181483,3.808806495949074,0.09657411277294159,99.98143,13.650755882263184,5,0
/work/data/kinetics400/k400_test/k400_test/test/1DzvlrKhmZI_000002_000012.mp4,shaking head,289,sign language interpreting,303,0.14858359098434448,riding mechanical bull,270,riding mechanical bull,270,0.824259340763092,0.12423683702945709,40.799637061312325,0.9454001837327126,5.408995930989583,0.17273636162281036,95.781292,9.98468804359436,7,0
