video_name,gt_label,gt_class,clear_label,clear_class,clear_conf,target_label,target_class,attacked_label,attacked_class,attacked_conf,benign_conf,psnr,ssim,mse,lpips,vmaf,time,iter_count,query_count
/work/data/kinetics400/k400_test/k400_test/test/0wddyCGKafY_000045_000055.mp4,high kick,152,giving or receiving award,140,0.20000141859054565,surfing crowd,336,surfing crowd,336,0.3646251857280731,0.17243430018424988,32.16104653045177,0.7385700519646099,39.53445059317129,0.2598743140697479,95.771143,25.51359486579895,20,0
/work/data/kinetics400/k400_test/k400_test/test/2QchZjI9t8Y_000026_000036.mp4,drinking beer,101,drinking beer,101,0.6230839490890503,passing American football (in game),208,drinking beer,101,0.5734308958053589,0.5346140265464783,inf,1.0,0.0,0.0005636217538267374,99.967845,26.458088159561157,20,0
/work/data/kinetics400/k400_test/k400_test/test/-Taqg91Q2gc_000086_000096.mp4,swimming butterfly stroke,341,swimming butterfly stroke,341,0.4176855683326721,abseiling,0,swimming butterfly stroke,341,0.49143022298812866,0.5077871084213257,inf,1.0,0.0,0.0002802597009576857,99.96784,26.41144061088562,20,0
/work/data/kinetics400/k400_test/k400_test/test/1ttoN9ctd0k_000053_000063.mp4,running on treadmill,281,running on treadmill,281,0.6352174282073975,flying kite,130,running on treadmill,281,0.6074081659317017,0.684045672416687,inf,1.0,0.0,0.0014278077287599444,99.967854,24.44022798538208,20,0
/work/data/kinetics400/k400_test/k400_test/test/1oLzc8GaLy8_000029_000039.mp4,blasting sand,23,blasting sand,23,0.9397963285446167,swing dancing,342,blasting sand,23,0.9516291618347168,0.9491825699806213,inf,1.0,0.0,0.0024963372852653265,88.25049,24.924571990966797,20,0
/work/data/kinetics400/k400_test/k400_test/test/-Ar5MuXh6VI_000004_000014.mp4,hockey stop,154,hockey stop,154,0.388530969619751,picking fruit,214,hockey stop,154,0.3572145104408264,0.3636992275714874,inf,1.0,0.0,0.0035967635922133923,98.561488,24.725542306900024,20,0
/work/data/kinetics400/k400_test/k400_test/test/1eyGF8mfNQw_000194_000204.mp4,rock climbing,278,diving cliff,93,0.4666486978530884,using computer,373,diving cliff,93,0.4332948923110962,0.4333139955997467,inf,1.0,0.0,0.0006558251916430891,99.967852,25.437516450881958,20,0
/work/data/kinetics400/k400_test/k400_test/test/1q78VQqIUbI_000203_000213.mp4,dancing charleston,85,belly dancing,18,0.46456319093704224,abseiling,0,belly dancing,18,0.4343770146369934,0.43414098024368286,inf,1.0,0.0,0.00012434975360520184,99.967839,25.992889642715454,20,0
/work/data/kinetics400/k400_test/k400_test/test/0S4fymrUcyc_000007_000017.mp4,sword fighting,345,opening present,204,0.32031428813934326,throwing discus,358,opening present,204,0.33033615350723267,0.3045448958873749,inf,1.0,0.0,0.00034901214530691504,99.967848,26.23184037208557,20,0
/work/data/kinetics400/k400_test/k400_test/test/-RRtSAgGApc_000016_000026.mp4,cutting nails,81,cutting nails,81,0.6916565299034119,hurdling,160,cutting nails,81,0.6684751510620117,0.6723417043685913,inf,1.0,0.0,0.0006237959023565054,99.967848,25.98257875442505,20,0
