video_name,gt_label,gt_class,clear_label,clear_class,clear_conf,target_label,target_class,attacked_label,attacked_class,attacked_conf,benign_conf,psnr,ssim,mse,lpips,vmaf,time,iter_count,query_count
/work/data/kinetics400/k400_test/k400_test/test/0wddyCGKafY_000045_000055.mp4,high kick,152,texting,355,0.24233704805374146,paragliding,205,paragliding,205,0.16138426959514618,0.23201781511306763,40.603913977159664,0.9306372401178249,5.658338999807099,0.12897145748138428,99.558441,13.514033317565918,7,0
/work/data/kinetics400/k400_test/k400_test/test/1ttoN9ctd0k_000053_000063.mp4,running on treadmill,281,running on treadmill,281,0.7187528610229492,skiing slalom,310,skiing slalom,310,0.5301331877708435,0.5366017818450928,36.87779820528074,0.9174976143677629,13.344445746527779,0.134782612323761,99.899039,11.294310331344604,17,0
/work/data/kinetics400/k400_test/k400_test/test/1oLzc8GaLy8_000029_000039.mp4,blasting sand,23,extinguishing fire,121,0.47297388315200806,passing American football (in game),208,dodgeball,94,0.09979206323623657,0.5196730494499207,36.26752190246032,0.8745120757822906,15.357770402142338,0.2012607306241989,82.874622,14.37510371208191,20,0
/work/data/kinetics400/k400_test/k400_test/test/-Ar5MuXh6VI_000004_000014.mp4,hockey stop,154,hockey stop,154,0.3306264877319336,clay pottery making,58,clay pottery making,58,0.3863222002983093,0.3452640473842621,36.14748304875462,0.8624415706073025,15.788179522966594,0.24697847664356232,97.498876,13.067952871322632,20,0
/work/data/kinetics400/k400_test/k400_test/test/1eyGF8mfNQw_000194_000204.mp4,rock climbing,278,rock climbing,278,0.1662674844264984,tapping pen,351,tapping pen,351,0.5459870100021362,0.5055235624313354,36.678988141933985,0.9242141393674632,13.969522022890947,0.10200287401676178,98.749704,15.135371685028076,18,0
/work/data/kinetics400/k400_test/k400_test/test/-8Appls4ZFg_000236_000246.mp4,making pizza,188,eating hotdog,114,0.26189208030700684,trapezing,364,trapezing,364,0.3394205868244171,0.266941100358963,36.179847435906254,0.9004601499639957,15.670960548371648,0.1045464277267456,99.81663,26.559351444244385,20,0
/work/data/kinetics400/k400_test/k400_test/test/-ek3zFzo560_000537_000547.mp4,answering questions,2,arranging flowers,7,0.2876661419868469,skiing slalom,310,playing ukulele,249,0.10226981341838837,0.27534186840057373,37.53447895387181,0.8113530978793438,11.471823736496914,0.19549283385276794,92.110868,19.14765477180481,20,0
/work/data/kinetics400/k400_test/k400_test/test/-zWLKc6CjTY_000056_000066.mp4,riding unicycle,275,riding unicycle,275,0.3271319270133972,clay pottery making,58,clay pottery making,58,0.3369470536708832,0.6623458862304688,36.249903497148836,0.8874220094258989,15.420200163398693,0.19082795083522797,99.813682,13.355168104171753,20,0
/work/data/kinetics400/k400_test/k400_test/test/0DqjuG09Xls_000122_000132.mp4,testifying,354,testifying,354,0.6755043268203735,climbing tree,68,climbing tree,68,0.40617507696151733,0.8819296360015869,36.26260252802175,0.880427396918669,15.375176432291667,0.1805509775876999,93.325881,13.935973882675171,20,0
/work/data/kinetics400/k400_test/k400_test/test/1yYHLBmC3f4_000003_000013.mp4,climbing a rope,66,climbing a rope,66,0.9293347597122192,clay pottery making,58,catching fish,47,0.11878270655870438,0.21992254257202148,37.5323937779858,0.8944886363856217,11.477333019868826,0.20073199272155762,99.33605,13.708775043487549,14,0
/work/data/kinetics400/k400_test/k400_test/test/0GesW7F0eN8_000011_000021.mp4,pushing wheelchair,263,pushing car,261,0.15116484463214874,passing American football (in game),208,passing American football (in game),208,0.5310906171798706,0.586426854133606,36.32416394663083,0.8604444772632821,15.158770091869213,0.1989140510559082,99.787331,23.33221960067749,20,0
/work/data/kinetics400/k400_test/k400_test/test/1DzvlrKhmZI_000002_000012.mp4,shaking head,289,golf putting,143,0.252857506275177,skiing slalom,310,bookbinding,29,0.3096162974834442,0.08512347936630249,37.75453111514521,0.891445515311957,10.905039659288194,0.25762397050857544,94.344351,8.128235340118408,12,0
/work/data/kinetics400/k400_test/k400_test/test/1LWUlv7twOg_000057_000067.mp4,answering questions,2,writing,396,0.6728869676589966,riding elephant,269,playing volleyball,251,0.08465167135000229,0.46477338671684265,36.13318470583488,0.8754133382169152,15.84024484592014,0.14943960309028625,94.186237,22.9187650680542,20,0
/work/data/kinetics400/k400_test/k400_test/test/0YhNlD9Z5pw_000016_000026.mp4,shaking head,289,headbanging,149,0.4973544478416443,presenting weather forecast,254,petting animal (not cat),212,0.13271933794021606,0.45308899879455566,36.42016719073873,0.8604936115106184,14.82735350222908,0.2086113691329956,96.929892,20.940707445144653,20,0
/work/data/kinetics400/k400_test/k400_test/test/0hu29nUZELQ_000001_000011.mp4,mowing lawn,201,mowing lawn,201,0.7328726053237915,dancing ballet,84,dancing ballet,84,0.5578263998031616,0.7947849035263062,36.4440692064238,0.963034230634506,14.745973198784721,0.07284147292375565,99.907911,11.827196836471558,18,0
/work/data/kinetics400/k400_test/k400_test/test/11xzcHo4Ts8_000000_000010.mp4,tickling,359,playing guitar,232,0.28939980268478394,drawing,98,headbanging,149,0.08941075205802917,0.2309177964925766,37.24045655751989,0.9187994058979587,12.27537321566358,0.13432246446609497,99.896536,14.627739906311035,15,0
/work/data/kinetics400/k400_test/k400_test/test/0ygbcm02tLs_000002_000012.mp4,playing organ,239,air drumming,1,0.13809722661972046,ice climbing,162,ice climbing,162,0.6722505688667297,0.11021320521831512,38.52644274628744,0.847200347191835,9.12927072784047,0.19186720252037048,99.884549,11.31203842163086,14,0
