video_name,gt_label,gt_class,clear_label,clear_class,clear_conf,target_label,target_class,attacked_label,attacked_class,attacked_conf,benign_conf,psnr,ssim,mse,lpips,vmaf,time,iter_count,query_count
/work/data/kinetics400/k400_test/k400_test/test/0wddyCGKafY_000045_000055.mp4,high kick,152,side kick,302,0.15900938212871552,unknown,-1,high kick,152,0.09051509201526642,0.0896199569106102,41.616467365598155,0.907928336569913,4.481605498403105,0.05537177249789238,99.933541,89.15349102020264,18,1172
/work/data/kinetics400/k400_test/k400_test/test/2QchZjI9t8Y_000026_000036.mp4,drinking beer,101,drinking beer,101,0.07290103286504745,unknown,-1,drinking,100,0.0713019147515297,0.07099371403455734,46.350823788919826,0.9805639970152532,1.506600065493918,0.008485035970807076,99.960272,13.882094860076904,3,136
/work/data/kinetics400/k400_test/k400_test/test/-Taqg91Q2gc_000086_000096.mp4,swimming butterfly stroke,341,swimming butterfly stroke,341,0.4375264644622803,unknown,-1,swimming backstroke,339,0.37162744998931885,0.36937546730041504,40.20868151805739,0.9534758384963833,6.197438261724968,0.0067587802186608315,99.899346,114.60703778266907,21,1316
/work/data/kinetics400/k400_test/k400_test/test/1ttoN9ctd0k_000053_000063.mp4,running on treadmill,281,running on treadmill,281,0.8792356252670288,unknown,-1,running on treadmill,281,0.4187625050544739,0.4187625050544739,38.67054416050704,0.9310278724311738,8.831326573195296,0.042565520852804184,99.933784,963.632728099823,200,13002
/work/data/kinetics400/k400_test/k400_test/test/1oLzc8GaLy8_000029_000039.mp4,blasting sand,23,blasting sand,23,0.7948737144470215,unknown,-1,spraying,328,0.439738929271698,0.4355284869670868,41.72905207489463,0.9587342647966782,4.3669191700714665,0.03561733663082123,87.096603,63.31723380088806,14,849
/work/data/kinetics400/k400_test/k400_test/test/-Ar5MuXh6VI_000004_000014.mp4,hockey stop,154,hockey stop,154,0.3356677293777466,unknown,-1,playing ice hockey,235,0.2949066460132599,0.29332128167152405,46.32157353133848,0.9833747294258064,1.5167814467212568,0.03129803389310837,98.425583,11.408858299255371,3,148
/work/data/kinetics400/k400_test/k400_test/test/1eyGF8mfNQw_000194_000204.mp4,rock climbing,278,rock climbing,278,0.426952600479126,unknown,-1,diving cliff,93,0.4029499888420105,0.3916492462158203,42.58170708058824,0.9774798866651604,3.5884727512905976,0.010506643913686275,99.949504,68.85126805305481,14,912
/work/data/kinetics400/k400_test/k400_test/test/1q78VQqIUbI_000203_000213.mp4,dancing charleston,85,salsa dancing,283,0.24279573559761047,unknown,-1,pumping fist,256,0.14945627748966217,0.14797818660736084,39.679018344561285,0.8226945034943904,7.001297407672391,0.009551514871418476,99.762807,215.99274277687073,39,2501
/work/data/kinetics400/k400_test/k400_test/test/0S4fymrUcyc_000007_000017.mp4,sword fighting,345,sword fighting,345,0.2152613401412964,unknown,-1,reading book,264,0.19891567528247833,0.16208858788013458,48.131871523680736,0.9895743134851968,0.9997541337137353,0.0024058339186012745,99.961198,2.9284937381744385,1,4
/work/data/kinetics400/k400_test/k400_test/test/-RRtSAgGApc_000016_000026.mp4,cutting nails,81,cutting nails,81,0.8073670864105225,unknown,-1,cutting nails,81,0.674410343170166,0.674410343170166,38.76701586026358,0.8964889874432813,8.637315325766846,0.053980130702257156,99.919733,1112.0747933387756,200,13002
/work/data/kinetics400/k400_test/k400_test/test/-Nj3XmZ7YBM_000107_000117.mp4,changing oil,52,changing oil,52,0.9443638920783997,unknown,-1,changing oil,52,0.6881636381149292,0.6881636381149292,38.570057492496936,0.9120637906380686,9.038047336767274,0.021699126809835434,99.812051,1111.6966030597687,200,13002
/work/data/kinetics400/k400_test/k400_test/test/-pBiJnwK2oc_000050_000060.mp4,cleaning toilet,64,cleaning toilet,64,0.9997305274009705,unknown,-1,cleaning toilet,64,0.9737464785575867,0.9737464785575867,38.5394930735836,0.8853048070663181,9.101878911841608,0.07682357728481293,99.764929,1111.178828716278,200,13002
/work/data/kinetics400/k400_test/k400_test/test/-08En2aQklI_000233_000243.mp4,building cabinet,38,building cabinet,38,0.8917950391769409,unknown,-1,building cabinet,38,0.529551088809967,0.529551088809967,38.67559261912152,0.9028701969748522,8.821066557256376,0.017421212047338486,99.6822,1111.8669035434723,200,13002
/work/data/kinetics400/k400_test/k400_test/test/-IHwhSActzk_000030_000040.mp4,juggling fire,170,juggling fire,170,0.8100305795669556,unknown,-1,juggling fire,170,0.6760867238044739,0.6760867238044739,38.85546960927264,0.8445330399545237,8.463176533838505,0.041304003447294235,99.931762,1111.5551977157593,200,13002
/work/data/kinetics400/k400_test/k400_test/test/0nE03ePMHI8_000029_000039.mp4,playing clarinet,225,playing clarinet,225,0.19688399136066437,unknown,-1,playing recorder,243,0.15717139840126038,0.15716077387332916,42.58037767519766,0.9635176982445952,3.589571375712432,0.016123464331030846,99.9597,58.19180727005005,11,656
/work/data/kinetics400/k400_test/k400_test/test/-8Appls4ZFg_000236_000246.mp4,making pizza,188,making pizza,188,0.6310630440711975,unknown,-1,making pizza,188,0.49113065004348755,0.49113065004348755,38.557628841388684,0.9319200613793642,9.063949490577096,0.023937689140439034,99.953126,1002.7122557163239,200,13002
/work/data/kinetics400/k400_test/k400_test/test/-0tnFi1az8k_000014_000024.mp4,bench pressing,19,bench pressing,19,0.9851160049438477,unknown,-1,bench pressing,19,0.921320915222168,0.921320915222168,38.54964585144349,0.9268753033437658,9.080625723726127,0.013625869527459145,99.952515,1111.0616743564606,200,13002
/work/data/kinetics400/k400_test/k400_test/test/-ek3zFzo560_000537_000547.mp4,answering questions,2,arranging flowers,7,0.31919044256210327,unknown,-1,arranging flowers,7,0.06287793070077896,0.06287793070077896,38.815411701952314,0.7581184459093318,8.541599232116113,0.0961979329586029,95.829809,978.2028865814209,200,13002
/work/data/kinetics400/k400_test/k400_test/test/-zWLKc6CjTY_000056_000066.mp4,riding unicycle,275,riding unicycle,275,0.7402940988540649,unknown,-1,riding unicycle,275,0.5091933012008667,0.5091933012008667,38.57551286693682,0.9261711462530983,9.02670135386653,0.08657528460025787,99.876539,965.0639417171478,200,13002
/work/data/kinetics400/k400_test/k400_test/test/0DqjuG09Xls_000122_000132.mp4,testifying,354,testifying,354,0.9976754784584045,unknown,-1,testifying,354,0.967365562915802,0.967365562915802,38.553691080495305,0.9205209775959388,9.072171527257824,0.0696544200181961,97.054824,967.6669774055481,200,13002
