video_name,gt_label,gt_class,clear_label,clear_class,clear_conf,target_label,target_class,attacked_label,attacked_class,attacked_conf,benign_conf,psnr,ssim,mse,lpips,vmaf,time,iter_count,query_count
/work/data/kinetics400/k400_test/k400_test/test/0wddyCGKafY_000045_000055.mp4,high kick,152,driving car,103,0.20564407110214233,surfing crowd,336,high kick,152,0.11438264697790146,0.20564407110214233,51.770638874026986,0.9878728952899483,0.4325302372685185,0.018824484199285507,99.963203,34.34939980506897,20,0
/work/data/kinetics400/k400_test/k400_test/test/2QchZjI9t8Y_000026_000036.mp4,drinking beer,101,drinking beer,101,0.28744176030158997,throwing discus,358,drinking beer,101,0.28744176030158997,0.28744176030158997,inf,1.0,0.0,0.0005636217538267374,99.967845,44.003849267959595,20,0
/work/data/kinetics400/k400_test/k400_test/test/-Taqg91Q2gc_000086_000096.mp4,swimming butterfly stroke,341,swimming butterfly stroke,341,0.7206968069076538,blowing leaves,25,swimming butterfly stroke,341,0.7206968069076538,0.7206968069076538,inf,1.0,0.0,0.0002802597009576857,99.96784,44.68916416168213,20,0
/work/data/kinetics400/k400_test/k400_test/test/1ttoN9ctd0k_000053_000063.mp4,running on treadmill,281,changing oil,52,0.9263561964035034,playing kickball,237,changing oil,52,0.9146299362182617,0.9263561964035034,52.10290914429158,0.9963620686646152,0.4006724175347222,0.003939179703593254,99.956402,18.887505292892456,20,0
/work/data/kinetics400/k400_test/k400_test/test/1oLzc8GaLy8_000029_000039.mp4,blasting sand,23,blasting sand,23,0.9582661986351013,cheerleading,55,blasting sand,23,0.9444623589515686,0.9582661986351013,53.00240657612684,0.9992402234760649,0.3257164578794481,0.004382089711725712,87.893772,19.867500066757202,20,0
/work/data/kinetics400/k400_test/k400_test/test/-Ar5MuXh6VI_000004_000014.mp4,hockey stop,154,playing ice hockey,235,0.26320362091064453,picking fruit,214,playing ice hockey,235,0.2634585201740265,0.26320362091064453,51.7192915415119,0.9988366766554175,0.4376744621459695,0.010059373453259468,98.431595,18.689981698989868,20,0
/work/data/kinetics400/k400_test/k400_test/test/1eyGF8mfNQw_000194_000204.mp4,rock climbing,278,diving cliff,93,0.4340977668762207,gargling,137,diving cliff,93,0.43314045667648315,0.4340977668762207,52.9579496684046,0.9994907402427758,0.3290678047839506,0.0020156721584498882,99.961916,24.02287769317627,20,0
/work/data/kinetics400/k400_test/k400_test/test/1q78VQqIUbI_000203_000213.mp4,dancing charleston,85,contact juggling,69,0.5537210702896118,abseiling,0,contact juggling,69,0.5537210702896118,0.5537210702896118,inf,1.0,0.0,0.00012434975360520184,99.967839,48.036279916763306,20,0
/work/data/kinetics400/k400_test/k400_test/test/0S4fymrUcyc_000007_000017.mp4,sword fighting,345,spray painting,327,0.6713680624961853,passing American football (in game),208,spray painting,327,0.6713680624961853,0.6713680624961853,inf,1.0,0.0,0.00034901214530691504,99.967848,40.22907471656799,20,0
/work/data/kinetics400/k400_test/k400_test/test/-RRtSAgGApc_000016_000026.mp4,cutting nails,81,cutting nails,81,0.5327896475791931,zumba,399,cutting nails,81,0.5327896475791931,0.5327896475791931,inf,1.0,0.0,0.0006237959023565054,99.967848,44.64329648017883,20,0
