video_name,gt_label,gt_class,clear_label,clear_class,clear_conf,target_label,target_class,attacked_label,attacked_class,attacked_conf,benign_conf,psnr,ssim,mse,lpips,vmaf,time,iter_count,query_count
/work/data/kinetics400/k400_test/k400_test/test/0wddyCGKafY_000045_000055.mp4,high kick,152,side kick,302,0.4230961799621582,cleaning pool,62,sword fighting,345,0.08603544533252716,0.08058707416057587,42.92041236151793,0.9531039127791061,3.3192435860339504,0.08470135927200317,74.5455620285,0.542797327041626,3,0
/work/data/kinetics400/k400_test/k400_test/test/2QchZjI9t8Y_000026_000036.mp4,drinking beer,101,drinking shots,102,0.26098549365997314,skipping rope,311,skipping rope,311,0.7306342124938965,0.00014280987670645118,40.11573515830517,0.9669922801940221,6.331503408926505,0.08136340230703354,74.75988073637501,1.3693876266479492,5,0
/work/data/kinetics400/k400_test/k400_test/test/-Taqg91Q2gc_000086_000096.mp4,swimming butterfly stroke,341,swimming butterfly stroke,341,0.6937362551689148,getting a haircut,138,getting a haircut,138,0.5790456533432007,0.005501127801835537,37.34995045475045,0.9623463639276685,11.969756492332175,0.05819724127650261,73.65636783925001,2.240262269973755,8,0
/work/data/kinetics400/k400_test/k400_test/test/1ttoN9ctd0k_000053_000063.mp4,running on treadmill,281,running on treadmill,281,0.9981479048728943,tasting food,353,tasting food,353,0.43637046217918396,0.0007786636124365032,37.07624085566223,0.9305059120096421,12.748417426215278,0.1110086590051651,74.5787353063125,2.2534823417663574,9,0
/work/data/kinetics400/k400_test/k400_test/test/1oLzc8GaLy8_000029_000039.mp4,blasting sand,23,extinguishing fire,121,0.5827377438545227,swing dancing,342,swing dancing,342,0.7290054559707642,0.0010316254338249564,36.25013663744246,0.9286578669349609,15.419372390159767,0.17331793904304504,71.6204190254375,2.278623104095459,12,0
/work/data/kinetics400/k400_test/k400_test/test/-Ar5MuXh6VI_000004_000014.mp4,hockey stop,154,ice skating,164,0.6464561820030212,yoga,398,yoga,398,0.5153687000274658,0.05469861254096031,38.83019791428617,0.9545440658934459,8.5125675154321,0.17154033482074738,74.5311210158125,0.9192602634429932,6,0
/work/data/kinetics400/k400_test/k400_test/test/1eyGF8mfNQw_000194_000204.mp4,rock climbing,278,rock climbing,278,0.9674938917160034,making a cake,184,making a cake,184,0.6471176147460938,0.26621848344802856,38.503730229310975,0.9664231245844087,9.177139596193415,0.0823250263929367,74.4589476730625,0.7218241691589355,7,0
/work/data/kinetics400/k400_test/k400_test/test/1q78VQqIUbI_000203_000213.mp4,dancing charleston,85,dancing charleston,85,0.2280276119709015,arm wrestling,6,arm wrestling,6,0.6384022235870361,0.0003685058036353439,37.70271502229867,0.8564489273387177,11.035928005642361,0.0630229040980339,70.4907460050625,0.7189505100250244,6,0
/work/data/kinetics400/k400_test/k400_test/test/0S4fymrUcyc_000007_000017.mp4,sword fighting,345,sword fighting,345,0.336798757314682,belly dancing,18,belly dancing,18,0.6259114146232605,0.03330876678228378,40.71463081742721,0.9779739275023522,5.5159113679108795,0.04069370776414871,74.635124535375,0.6238040924072266,4,0
/work/data/kinetics400/k400_test/k400_test/test/-RRtSAgGApc_000016_000026.mp4,cutting nails,81,cutting nails,81,0.8344577550888062,cartwheeling,45,cartwheeling,45,0.562364935874939,0.0743941068649292,39.48172879646998,0.9349820336069408,7.326684344256366,0.116753950715065,74.242538035625,0.581599235534668,6,0
/work/data/kinetics400/k400_test/k400_test/test/-Nj3XmZ7YBM_000107_000117.mp4,changing oil,52,changing oil,52,0.9945474863052368,throwing discus,358,throwing discus,358,0.5160059928894043,0.0035141962580382824,40.23304142913909,0.9664026894391705,6.162773663556134,0.06108247861266136,74.577501699,0.8574938774108887,5,0
/work/data/kinetics400/k400_test/k400_test/test/-pBiJnwK2oc_000050_000060.mp4,cleaning toilet,64,cleaning toilet,64,0.9972855448722839,riding mechanical bull,270,riding mechanical bull,270,0.558225691318512,0.2174232304096222,39.25031452889169,0.9583137078351426,7.727676052517361,0.12776902318000793,74.472682058,1.7689106464385986,6,0
/work/data/kinetics400/k400_test/k400_test/test/-08En2aQklI_000233_000243.mp4,building cabinet,38,building cabinet,38,0.8617978096008301,cartwheeling,45,cartwheeling,45,0.6400511264801025,0.11150573939085007,40.06890406903291,0.9572856966097061,6.400147072120949,0.0342629998922348,74.2554266894375,0.552901029586792,5,0
/work/data/kinetics400/k400_test/k400_test/test/-IHwhSActzk_000030_000040.mp4,juggling fire,170,juggling fire,170,0.9615854620933533,swimming breast stroke,340,swimming breast stroke,340,0.5430587530136108,0.26111024618148804,38.98724248677262,0.8937689505529202,8.210244909215856,0.11064565926790237,74.80418238068751,2.403137683868408,7,0
/work/data/kinetics400/k400_test/k400_test/test/0nE03ePMHI8_000029_000039.mp4,playing clarinet,225,playing trombone,247,0.2062315195798874,spraying,328,spraying,328,0.25829920172691345,0.18352189660072327,38.28050570758337,0.9606291477752871,9.661171468098958,0.06112992763519287,74.5365621454375,0.993443489074707,7,0
/work/data/kinetics400/k400_test/k400_test/test/-8Appls4ZFg_000236_000246.mp4,making pizza,188,making pizza,188,0.7308933734893799,lunge,183,lunge,183,0.6627911329269409,0.12066756933927536,37.410619514206694,0.9523647711527556,11.803706696998724,0.07114207744598389,74.663460194625,0.9437751770019531,8,0
/work/data/kinetics400/k400_test/k400_test/test/-0tnFi1az8k_000014_000024.mp4,bench pressing,19,bench pressing,19,0.9968773722648621,tango dancing,348,tango dancing,348,0.6639560461044312,0.22908878326416016,40.09134300672494,0.9797781486929231,6.3671643518518515,0.03356322646141052,74.657737583375,1.1619682312011719,5,0
/work/data/kinetics400/k400_test/k400_test/test/-ek3zFzo560_000537_000547.mp4,answering questions,2,answering questions,2,0.45132574439048767,bench pressing,19,bench pressing,19,0.32041674852371216,0.0012848926708102226,38.345262173193404,0.8123277527834576,9.518185040509259,0.183476984500885,69.1436920598625,0.9682683944702148,8,0
