video_name,gt_label,gt_class,clear_label,clear_class,clear_conf,target_label,target_class,attacked_label,attacked_class,attacked_conf,benign_conf,psnr,ssim,mse,lpips,vmaf,time,iter_count,query_count
/work/data/kinetics400/k400_test/k400_test/test/0wddyCGKafY_000045_000055.mp4,high kick,152,high kick,152,0.32530489563941956,shredding paper,300,shredding paper,300,0.9449759721755981,7.669821934541687e-05,60.45772138340317,0.9995392775725592,0.05852052620050722,0.0009991055121645331,99.978777,20.308003425598145,9,0
/work/data/kinetics400/k400_test/k400_test/test/2QchZjI9t8Y_000026_000036.mp4,drinking beer,101,drinking shots,102,0.35152578353881836,using segway,375,using segway,375,0.5966054797172546,0.01005956344306469,65.03713781422748,0.9997684290819006,0.02038762230799473,0.0006100813625380397,99.9793,39.82530856132507,11,0
/work/data/kinetics400/k400_test/k400_test/test/-Taqg91Q2gc_000086_000096.mp4,swimming butterfly stroke,341,swimming butterfly stroke,341,0.8688181042671204,applauding,3,applauding,3,0.5280122756958008,0.04639732092618942,63.6903139807896,0.9998042074619753,0.027800266730457886,0.0003141826018691063,99.946923,41.43147540092468,11,0
/work/data/kinetics400/k400_test/k400_test/test/1ttoN9ctd0k_000053_000063.mp4,running on treadmill,281,running on treadmill,281,0.8993141651153564,news anchoring,202,news anchoring,202,0.7054184675216675,0.008123275823891163,60.18519304165727,0.9995828395430534,0.06231047424782323,0.001658600871451199,99.979144,11.692748069763184,9,0
/work/data/kinetics400/k400_test/k400_test/test/1oLzc8GaLy8_000029_000039.mp4,blasting sand,23,blasting sand,23,0.4067935645580292,punching person (boxing),259,punching person (boxing),259,0.6746060848236084,0.05409469082951546,63.35202572093442,0.9997239710029033,0.030052305065175807,0.0025770696811378,85.965294,10.390780687332153,6,0
/work/data/kinetics400/k400_test/k400_test/test/-Ar5MuXh6VI_000004_000014.mp4,hockey stop,154,hockey stop,154,0.33577778935432434,stomping grapes,332,stomping grapes,332,0.7243176698684692,0.04196266457438469,62.28095717691271,0.9996562700376316,0.03845781829694066,0.0036610618699342012,98.144948,10.973456859588623,8,0
/work/data/kinetics400/k400_test/k400_test/test/1eyGF8mfNQw_000194_000204.mp4,rock climbing,278,rock climbing,278,0.6577521562576294,waxing back,386,waxing back,386,0.6834011673927307,0.058639246970415115,58.56812458690993,0.9994512056045236,0.09042070777335344,0.0008740527555346489,99.870504,17.67115092277527,13,0
/work/data/kinetics400/k400_test/k400_test/test/1q78VQqIUbI_000203_000213.mp4,dancing charleston,85,dancing charleston,85,0.28226909041404724,wrestling,395,wrestling,395,0.6752133369445801,0.001038912101648748,65.2420629607998,0.9997557848245225,0.019447960546145112,0.00014820248179603368,99.97761,37.18933391571045,9,0
/work/data/kinetics400/k400_test/k400_test/test/0S4fymrUcyc_000007_000017.mp4,sword fighting,345,sword fighting,345,0.38875243067741394,baby waking up,10,baby waking up,10,0.6258853077888489,0.03671793267130852,64.5448497120699,0.9997995145672354,0.02283470417464441,0.0003713016340043396,99.979263,35.10993218421936,10,0
/work/data/kinetics400/k400_test/k400_test/test/-RRtSAgGApc_000016_000026.mp4,cutting nails,81,cutting nails,81,0.7620588541030884,clapping,57,clapping,57,0.7038110494613647,0.052597302943468094,63.12849259194301,0.9996665473998051,0.031639608547919376,0.0007220580009743571,99.974149,45.593998432159424,13,0
